序號,統一立案編號,類別,名稱,營業地址,保單到期日,Longitude,Latitude
782,53919541,公司,台灣東利多股份有限公司,臺北市士林區忠誠路二段200號3樓,115/09/25,121.534037,25.11708
783,53919541,公司,台灣東利多股份有限公司,臺北市萬華區峨眉街52號2樓,115/09/25,121.505399,25.043803
784,53919541,公司,台灣東利多股份有限公司,臺北市大同區重慶北路二段171號,115/09/25,121.513828,25.059021
785,53919541,公司,台灣東利多股份有限公司,臺北市萬華區桂林路1號4樓,115/09/25,121.506304,25.037675
786,53919541,公司,台灣東利多股份有限公司,臺北市信義區松壽路11號B2,115/09/25,121.56728,25.036072
787,53919541,公司,台灣東利多股份有限公司,臺北市中正區忠孝西路一段47號地下街,115/09/25,121.516761,25.04688
788,93545999,公司,歡唱公園股份有限公司,臺北市信義區松壽路12號10樓-7,115/09/25,121.566021,25.035668
789,52543119,公司,欣食旅股份有限公司,臺北市信義區光復南路133號1樓,115/09/26,121.559738,25.043688
790,83056113,公司,不然好朋友有限公司,臺北市大安區信義路四段103號2-3樓,115/09/26,121.547434,25.0335
791,53762843,公司,豪宬企業股份有限公司 ,臺北市內湖區洲子街75號1樓 ,115/09/26,121.57165,25.080092
792,82949657,公司,維新餐廳有限公司,臺北市中山區長安東路1段81號 ,115/09/26,121.528386,25.0484
793,53337910,公司,鈞太有限公司,臺北市大安區仁愛路4段383號地下樓,115/09/27,121.555027,25.038028
794,27339770,公司,城市商旅股份有限公司,"臺北市中正區延平南路110號2-4樓,110號B3停車場,衡陽路97號2樓,97-1號2樓,99號2樓,101號2樓,103號2樓,105號2樓",115/09/28,121.509634,25.042598
795,43863239,公司,三元韓食有限公司,臺北市內湖區石潭路1號1樓及3號1樓(打通),115/09/29,121.585508,25.063051
796,29074114,公司,薪僑園股份有限公司,臺北市中正區思源街16號2樓,115/09/30,121.530574,25.014308
797,53951936,公司,古典玫瑰園國際股份有限公司,臺北市大安區麗水街3之1號1樓,115/09/30,121.529019,25.032136
798,12167948,公司,金慶實業股份有限公司,臺北市中山區雙城街1號B5~B1、1F~14F(含停車場),115/10/01,121.524435,25.063064
799,28466083,公司,時代國際飯店股份有限公司,臺北市信義區忠孝東路五段10號,115/10/01,121.565585,25.040861
800,52678024,公司,慶城物業開發股份有限公司,臺北市松山區慶城街1號1號2至5樓  1號B1及1之2號整棟,115/10/01,121.544632,25.052761
801,82809591,公司,博匠國際餐飲股份有限公司,臺北市中山區敬業二路199號4樓,115/10/01,121.554235,25.084517
802,86330228,公司,春水堂實業股份有限公司,臺北市中山區敬業二路195、197號1樓,115/10/01,121.554235,25.084517
803,86330228,公司,春水堂實業股份有限公司,臺北市中正區中山南路21-1號1樓,115/10/01,121.518343,25.035539
804,93369472,公司,台灣雪諾必克企業股份有限公司,臺北市士林區中山北路5段500號1樓及502號1樓,115/10/01,121.528302,25.09282
805,27829853,公司,啜香有限公司,臺北市中山區南京西路12號B1,115/10/01,121.521244,25.052326
806,53599907,公司,太平興業有限公司,臺北市中正區中山南路21-1號1樓,115/10/01,121.518343,25.035539
807,54359481,公司,珍飴有限公司,臺北市大安區安和路2段74巷6號,115/10/01,121.551438,25.03028
808,27332404,公司,兩班家有限公司,臺北市中正區市民大道3段2號9樓,115/10/01,121.531021,25.045632
809,54592570,公司,中山家餐飲股份有限公司,臺北市信義區松仁路28號地下二樓第B214-B號店面,115/10/01,121.568124,25.039511
810,54592570,公司,中山家餐飲股份有限公司 ,臺北市信義區松壽路12號10樓之8,115/10/01,121.566021,25.035668
811,53599907,公司,太平興業有限公司,臺北市信義區松壽路9號B1,115/10/01,121.566661,25.036082
812,54321893,公司,台灣三花日式料理股份有限公司,臺北市中山區建國北路2段9之2號1樓,115/10/01,121.537259,25.053442
813,52783335,公司,鼎宴時尚股份有限公司,臺北市中山區長春路147之3號(全棟),115/10/02,121.532447,25.05495
814,24542173,公司,瑋恩餐飲企業有限公司,臺北市中山區新生北路1段88號,115/10/03,121.52974,25.047674
815,80198882,公司,宇洋資訊有限公司,臺北市中山區南京東路2段206號2樓,115/10/04,121.535844,25.051819
816,52494102,公司,休憩時間有限公司,臺北市松山區復興南路1段1號地下1樓,115/10/04,121.54414,25.047346
817,29055910,公司,河岸留言展演事業有限公司,臺北市萬華區西寧南路177號,115/10/05,121.506094,25.042197
818,85016968,公司,品瑜實業有限公司,臺北市中山區吉林路181號1樓,115/10/05,121.530349,25.059519
819,83589309,公司,阿爾法餐飲股份有限公司,臺北市內湖區洲子街85號,115/10/05,121.57065,25.080417
820,83176715,公司,小螺波餐飲股份有限公司,臺北市萬華區西寧南路105號1樓 含地下室倉庫,115/10/05,121.506721,25.045127
821,05721908,公司,添財有限公司,臺北市中正區開封街1段38號1樓、2樓,115/10/05,121.512315,25.045918
822,24356965,公司,遠承股份有限公司,臺北市信義區松智路17號B2,115/10/06,121.565774,25.034434
823,60567052,公司,阿勾勾食品有限公司,臺北市大安區安和路2段213號1樓,115/10/06,121.550272,25.02588
824,42826026,公司,好膳企業股份有限公司,臺北市大安區光復南路240巷11號1樓,115/10/07,121.556963,25.040581
825,85127492,公司,頌丹樂股份有限公司,臺北市中正區北平西路3號2樓,115/10/07,121.517058,25.047176
826,24535031,公司,嘉穗創意食品股份有限公司,臺北市內湖區成功路三段146號1樓、148號1樓,115/10/08,121.58978,25.079868
827,24324654,公司,元本味實業有限公司,臺北市松山區東興路28號B1,115/10/08,121.565528,25.048497
828,90334274,公司,英雄集結有限公司,臺北市信義區逸仙路26巷1號1樓,115/10/08,121.561807,25.039507
829,52672154,公司,後院貿易有限公司,臺北市信義區松壽路9號3樓及室外座位區,115/10/08,121.566661,25.036082
830,51199200,公司,英屬開曼群島商撈王控股股份有限公司,臺北市信義區松壽路12號9樓,115/10/08,121.566021,25.035668
831,12949486,公司,一郎餐飲有限公司,臺北市中山區民族東路336號5樓,115/10/09,121.537341,25.067923
832,24692475,公司,金色三麥餐飲股份有限公司,臺北市大安區信義路2段198巷7-3號1樓及B1,115/10/09,121.530682,25.032665
833,24692475,公司,金色三麥餐飲股份有限公司,臺北市信義區松智路17號7樓,115/10/09,121.565774,25.034434
834,24692475,公司,金色三麥餐飲股份有限公司,臺北市大同區承德路1段1號1樓,115/10/09,121.516784,25.04909
835,24692475,公司,金色三麥餐飲股份有限公司,臺北市大同區承德路1段1號4樓,115/10/09,121.516784,25.04909
836,24692475,公司,金色三麥餐飲股份有限公司,臺北市中山區敬業3路20號5樓,115/10/09,121.5575908,25.08373449
837,24692475,公司,金色三麥餐飲股份有限公司,臺北市南港區忠孝東路7段299號1樓,115/10/09,121.604792,25.052364
838,80654972,公司,新吉士國際股份有限公司,臺北市松山區慶城街18號1樓,115/10/09,121.545454,25.05328
839,24692475,公司,金色三麥餐飲股份有限公司,臺北市大安區忠孝東路4段45號11樓,115/10/09,121.544883,25.041902
840,24692475,公司,金色三麥餐飲股份有限公司,臺北市信義區松高路11號B1,115/10/09,121.565242,25.039515
841,83195950,公司,塔匹魯有限公司,臺北市中山區南京西路14號,115/10/10,121.520664,25.052433
842,12943650,公司,銀杏餐飲股份有限公司,臺北市大安區敦化南路二段81巷22號1樓及地下1樓,115/10/11,121.550165,25.029864
843,90833617,公司,莫忘衷初股份有限公司,臺北市信義區基隆路二段191號,115/10/13,121.553237,25.024771
844,28187097,公司,湛盧實業股份有限公司,臺北市大安區新生南路1段161巷2之1號,115/10/13,121.533351,25.034545
845,28187097,公司,湛盧實業股份有限公司,臺北市內湖區洲子街150號,115/10/13,121.567753,25.081209
846,16157745,公司,伯朗咖啡股份有限公司,臺北市大安區忠孝東路三段52號、54號,115/10/14,121.535366,25.041754
847,16157745,公司,伯朗咖啡股份有限公司,臺北市中山區南京東路二段218號1樓,115/10/14,121.536188,25.051814
848,16157745,公司,伯朗咖啡股份有限公司,臺北市大安區建國南路一段166號2、3樓,115/10/14,121.537019,25.040834
849,16157745,公司,伯朗咖啡股份有限公司,臺北市大同區重慶北路三段57號1樓,115/10/14,121.513908,25.066068
850,16157745,公司,伯朗咖啡股份有限公司,臺北市中山區中山北路三段6號,115/10/14,121.521931,25.06416
851,83051314,公司,展鐵板燒股份有限公司,臺北市大安區敦化南路2段81巷37號,115/10/15,121.550254,25.030034
852,83176715,公司,小螺波餐飲股份有限公司,臺北市中正區羅斯福路3段284巷11號1樓,115/10/15,121.531705,25.016095
853,95456177,公司,富喆國際有限公司,臺北市士林區士商路189號B1,115/10/15,121.515977,25.095988
854,52486270,公司,麻神餐飲國際股份有限公司,臺北市松山區南京東路五段8號10號3樓,115/10/17,121.558352,25.051338
855,83244039,公司,艾斯摩克國際股份有限公司,臺北市大安區敦化南路1段160巷60號1樓,115/10/17,121.54651,25.043496
856,60561819,公司,囍瓦逸國際有限公司,臺北市內湖區成功路4段203號1樓,115/10/18,121.595941,25.084199
857,52672154,公司,後院貿易有限公司,臺北市中山區樂群三路303號及室外座位區,115/10/19,121.559866,25.082719
858,80514396,公司,多喜有限公司,臺北市大安區安和路二段23巷2號1樓及B1,115/10/20,121.55274,25.032067
859,42618239,公司,角落文創展演有限公司,臺北市南港區忠孝東路六段21號,115/10/20,121.582615,25.046904
860,89617056,公司,祥禾園股份有限公司,臺北市松山區八德路4段656號1樓、2樓,115/10/20,121.57543,25.049854
861,28581041,公司,天蔥國際股份有限公司,臺北市大安區敦化南路一段233巷32號1樓,115/10/20,121.551059,25.040282
862,27719510,公司,康帝園有限公司,臺北市大安區安和路二段23巷4號1樓及地下1樓,115/10/21,121.552826,25.032067
863,27952760,公司,吉品海鮮股份有限公司,臺北市大安區信義路四段236號2樓,115/10/21,121.55309,25.032972
864,27952760,公司,吉品海鮮股份有限公司,臺北市松山區敦化南路一段1號1至3樓,115/10/21,121.549285,25.047673
865,83195728,公司,八百屋餐飲有限公司,臺北市中山區中山北路二段27巷11號1樓,115/10/21,121.52422,25.053224
866,27952760,公司,吉品海鮮股份有限公司,臺北市大安區忠孝東路四段107號4樓,115/10/21,121.548289,25.041747
867,54286609,公司,得利饈有限公司,臺北市中山區玉門街1號,115/10/21,121.520497,25.070359
868,84920446,公司,銀翼餐飲事業有限公司,臺北市大安區金山南路2段12、16、18號1、2樓,115/10/21,121.526377,25.027318
869,29061639,公司,蘇室設計股份有限公司,臺北市信義區信義路五段16號之2號,115/10/22,121.563094,25.032693
870,28441577,公司,微風場站開發股份有限公司,臺北市中正區北平西路3號2樓、1樓及地下1樓,115/10/22,121.517058,25.047176
871,89477962,公司,微風廣場實業股份有限公司,臺北市中正區北平西路3號2樓.1樓及B1,115/10/22,121.517058,25.047176
872,28463446,公司,微風股份有限公司,臺北市松山區復興南路一段39號2樓之2,115/10/22,121.544126,25.046129
873,53919063,公司,虎將餐飲股份有限公司,臺北市松山區復興南路一段39號,115/10/22,121.544126,25.046129
874,53534026,公司,微風美饌股份有限公司,臺北市松山區復興南路一段39號(全棟),115/10/22,121.544126,25.046129
875,27994467,公司,魂麵股份有限公司,臺北市松山區復興南路一段39號2樓之1,115/10/22,121.544126,25.046129
876,97175125,公司,僑漢股份有限公司,臺北市松山區復興南路一段39號(全棟),115/10/22,121.544126,25.046129
877,43941191,公司,壹舍國際股份有限公司,臺北市松山區復興南路一段39號G樓,115/10/22,121.544126,25.046129
878,52473269,公司,微風置業發展股份有限公司,臺北市松山區復興南路一段39號全棟、39號7~9樓,115/10/22,121.544126,25.046129
879,70385252,公司,微風國際股份有限公司,臺北市松山區復興南路一段39號(全棟),115/10/22,121.544126,25.046129
880,53762750,公司,鼎珍坊有限公司,臺北市大安區光復南路180巷8號,115/10/22,121.557274,25.042494
881,53342505,公司,微風置地股份有限公司,臺北市信義區松高路16號B4~4樓,115/10/23,121.567277,25.038729
882,80161169,公司,異數宣言股份有限公司,臺北市中山區中山北路二段30號1至4樓全棟,115/10/23,121.522448,25.054147
883,80667890,公司,沐茶餐飲有限公司,臺北市萬華區西寧南路70號10樓,115/10/23,121.506047,25.043486
884,12666901,公司,紅錵餐廳股份有限公司,臺北市中山區農安街32號2樓,115/10/24,121.526673,25.064814
885,82884887,公司,德紐股份有限公司,臺北市大安區信義路4段175號,115/10/24,121.550524,25.033429
886,82814052,公司,森高砂股份有限公司,臺北市中山區中山北路1段133號,115/10/24,121.522625,25.051673
887,82814052,公司,森高砂股份有限公司,臺北市大同區迪化街1段73號,115/10/24,121.509986,25.056082
888,52715920,公司,天釙音樂餐飲有限公司,臺北市中正區愛國東路18號全棟1-4樓,115/10/24,121.51763,25.034351
889,24337519,公司,中國父有限公司,臺北市松山區南京東路三段285號B1,115/10/25,121.545871,25.052012
890,29051436,公司,僖閣飲食文化有限公司,臺北市大安區仁愛路4段345巷4弄40號,115/10/25,121.551357,25.0389
891,24970147,公司,品粹國際股份有限公司,臺北市中山區建國北路1段61號,115/10/25,121.537132,25.050671
892,27748310,公司,金田興業股份有限公司,臺北市士林區中山北路6段77號2樓,115/10/25,121.524278,25.105007
893,27748310,公司,金田興業股份有限公司,臺北市大安區忠孝東路4段45號11樓,115/10/25,121.544883,25.041902
894,23298989,公司,穀果國際控股股份有限公司,臺北市大安區羅斯福路4段1號地下一樓,115/10/26,121.5337,25.016981
895,82813390,公司,懿咖啡有限公司,臺北市大安區忠孝東路四段181巷40弄15號1樓及地下1樓,115/10/26,121.549784,25.044059
896,69743061,公司,鼎珍旺國際事業有限公司,臺北市中山區松江路40號1樓,115/10/28,121.532734,25.04764
897,55842499,公司,翊淳科技股份有限公司,臺北市內湖區瑞光路335號3樓,115/10/28,121.575081,25.077407
898,53089876,公司,食趣國際有限公司,臺北市信義區松高路12號B1,115/10/28,121.5668,25.038813
899,53923806,公司,紅屋餐廳有限公司,臺北市松山區民生東路3段119-121號1樓,115/10/29,121.546919,25.05796
900,16310136,公司,紅屋餐飲事業有限公司,臺北市松山區南京東路5段56號1樓,115/10/29,121.560293,25.051285
