機關代碼,名稱,地址,電話,成立日期
379120000J,台北市超宏國際同濟會,臺北市士林區通河東街二段2號之B1,2960-9460,1090731
379120000J,台北市友馨國際同濟會,臺北市大安區四維路198巷31弄12號2樓之4,0919-326058,1110823
379120000J,台北市儒商國際同濟會,臺北市中山區長安東路二段36巷-9號7樓之2,,1120220
379120000J,台北市桂秀國際同濟會,臺北市北投區文林北路258號4樓,0930-688-331,1120320
379120000J,台北市生醫國際同濟會,臺北市大安區忠孝東路四段221號12樓,,1120815
379120000J,台北市健寶國際同濟會,臺北市信義區光復南路423號1樓,,1121023
379120000J,台北市天曦國際同濟會,臺北市大安區四維路198巷31弄12號2樓之4,,1130126
379120000J,國際獅子會台灣總會台北市第一支會,臺北市中山區長安東路二段52號5樓,2511-5666,670701
379120000J,台北市第一(中央)國際獅子會,臺北市中正區新生南路一段62號6樓,2391-3147廖小姐,420701
379120000J,國際獅子會台灣總會台北市第十一(西南)分會,臺北市中山區新生北路三段61號6樓之16,2594-1327,540519
379120000J,台北市第五國際獅子會,臺北市中正區青島東路21號2樓,02-2358-3477幹事莊小姐,500920
379120000J,台北市第十(西北)國際獅子會,臺北市中山區復興北路486號4樓之3,2285-4201,61
379120000J,台北市華僑國際獅子會,臺北市信義區忠孝東路五段295巷2弄-3號2樓,8751-3688,530513
379120000J,台北市第十八(中山)國際獅子會,臺北市萬華區長沙街二段96號8樓,27213003陳會長,591126
379120000J,台北市第十九(北投)國際獅子會,臺北市大安區敦化南路二段46號20樓,0933-905904謝小姐,570518
379120000J,台北市第二十一(松山)國際獅子會,臺北市中山區林森北路119巷40號B1樓,2732-8966.0939-851750,580415
379120000J,台北市第三十二(山而)國際獅子會,臺北市大安區復興南路二段35號9樓之2,0958198639黃菊珍,610920
379120000J,台北市第十五(陽明山)國際獅子會,臺北市中正區紹興北街35號5樓之2,0952154577李會長,58
379120000J,台北市第三十七(士林)國際獅子會,臺北市士林區中正路435巷5號1樓,29956397,52
379120000J,台北市第四十四(大稻江)國際獅子會,臺北市北投區中和街513號B1樓,0911367919洪會長,640414
379120000J,台北市第四十三(忠孝)國際獅子會,臺北市中正區忠孝東路二段74號,23078976,621004
379120000J,台北市第四十八(蓬萊)國際獅子會,臺北市大安區和平東路一段192號1樓,2358-3477幹事莊小姐,650115
379120000J,台北市第四十七(明德)國際獅子會,臺北市中山區民權東路二段2號3樓,2218-5989楊會長,650608
379120000J,台北市第五十一(中興)國際獅子會,臺北市大安區忠孝東路四段59號5樓之4,927572339,650715
379120000J,台北市第五十三(和平)國際獅子會,臺北市中山區中山北路一段135巷30號2樓之3,0938631165劉會長,651211
379120000J,台北市第五十四(天母)國際獅子會,臺北市大同區迪化街一段297號,27468338,49
379120000J,台北市第五十七(華夏)國際獅子會,臺北市信義區忠孝東路五段1-1號13樓,2902-8541,46
379120000J,台北市第六十一(成功)國際獅子會,臺北市大同區迪化街一段32巷12號,25115666呂小姐,680515
379120000J,台北市第六十八(光明)國際獅子會,臺北市中山區松江路185號4樓,29029243,44
379120000J,台北市第六十九(四維)國際獅子會,臺北市中山區遼寧街63巷21號,2246-2073,700403
379120000J,國際獅子會中華民國總會台北市第七十六(民生)分會,臺北市中山區松江路562號3樓,2902-9590,43
379120000J,台北市第七十八(長白山)國際獅子會,臺北市大安區光復南路420巷20號1樓,26211415,710710
379120000J,台北市第八十一（榮成）國際獅子會,臺北市中正區衡陽路50號6樓,2381-7555,711223
379120000J,台北市內湖國際獅子會,臺北市內湖區文德路22巷10號2樓,8797-2435.2627-4361,710123
379120000J,台北市第八十三(經緯)國際獅子會,臺北市中山區吉林路126號3樓,0937-407719幹事陳淑惠小姐,720506
379120000J,台北市第八十九(石牌)國際獅子會,臺北市士林區基河路130號B1樓,28330600,730422
379120000J,台北市第九十(凡宇)國際獅子會,臺北市大安區忠孝東路四段216巷16號2樓,8668-0218周幹事,730824
379120000J,台北市愛心獅子會,臺北市中正區汀州路二段49號,0955106688張會長,740520
379120000J,國際獅子會台灣總會台北市第一0三(金嶺)分會,臺北市中山區新生北路三段61號6樓之16,2594-1327,38
379120000J,國際獅子會中華民國總會台北市第一0一(國強)分會,臺北市松山區南京東路四段56號4樓之3,0937407719幹事陳淑惠小姐,770430
379120000J,國際獅子會中華民國總會台北市第一一八(松山慈祐)分會,臺北市松山區饒河街188號1樓,8668-0218,45
379120000J,國際獅子會中華民國總會台北市第一0七(真善美)分會,臺北市中山區民權西路20號3樓之8,25319596,37
379120000J,台北市聖迪獅子會,臺北市松山區南京東路三段278號8樓,25626434王會長,780126
379120000J,國際獅子會中華民國總會台北市第一一七(文華)分會,臺北市中山區民族東路142號1樓,86680218幹事周育如,780605
379120000J,國際獅子會中華民國總會台北市第一二一分會,臺北市中山區松江路221巷25號,2436-0029或0919194196,781007
379120000J,國際獅子會中華民國總會台北市第一二五(東億)分會,臺北市大同區長安西路78巷4弄13號3樓,25560616,790215
379120000J,台北市第一二六(慈惠)國際獅子會,臺北市中山區民權西路20號3樓之6,25853037,36
379120000J,台北市第一二三(永康)國際獅子會,新北市三重區重新路1段122號9樓,22787189,790406
379120000J,台北市吉林獅子會,臺北市大安區羅斯福路三段69號1樓,23883605,781226
379120000J,國際獅子會台灣總會台北市第一三一榮皇分會,臺北市中山區新生北路三段61號6樓之16,28572525,781008
379120000J,台北市聖心獅子會,臺北市中山區民權西路70號10樓之1,8668-0218,780228
379120000J,台北市加盟獅子會,臺北市萬華區康定路98號,28102292,761027
379120000J,台北市康寧獅子會,臺北市內湖區文湖街60巷30號2樓,5559-1655,820603
379120000J,台北市純德獅子會,臺北市大同區南京西路41號9樓之6,2546-8462,820717
379120000J,台北市隆欣獅子會,臺北市中山區民生東路二段52號5樓,910195379,811222
379120000J,台北市同興獅子會,臺北市南港區玉成街166巷22弄1號1樓,2789-0988,841001
379120000J,台北市天美獅子會,臺北市文山區育英街2巷8號4樓,0927352565會長戴小姐,870714
379120000J,台北市台北科大獅子會,臺北市文山區木新路二段122號3樓,926456890,28
379120000J,台北市城市獅子會,臺北市中山區吉林路150號6樓,0937407719幹事陳淑惠,870601
379120000J,台北市東家獅子會,臺北市信義區信安街99號,2785-7366,880725
379120000J,台北市精英獅子會,臺北市中正區羅斯福路二段70號7樓之1,8668-0218,890228
379120000J,台北市群英獅子會,臺北市大安區建國南路二段151巷-52號1樓,0932-029684南會長,880118
379120000J,台北市輝煌獅子會,臺北市中山區遼寧街105巷44號1樓,25771499,15
379120000J,台北市麒麟獅子會,臺北市信義區中坡南路84號3樓,2727-0988.0925-115-806,910828
379120000J,台北市鼎豐獅子會,臺北市南港區成福路65-1號5樓,0928-839401 林秀珠會長,920613
379120000J,台北市真愛獅子會,臺北市大安區安和路二段82號8樓之1,2358-3477幹事莊小姐,920620
379120000J,台北市大愛獅子會,臺北市中山區新生北路二段31巷1號1樓,0936198558林秘書,930919
379120000J,台北市欣悅獅子會,臺北市信義區永吉路185-2號9樓,2268-3577,12
379120000J,台北市貫誠獅子會,臺北市大安區安和路二段14號7樓,935861432,940925
379120000J,台北市嘉聯獅子會,臺北市士林區通河街137號2樓之2,25319596幹事林玲小姐,941003
379120000J,台北市飛鷹獅子會,臺北市大同區南京西路436號2樓,0955381668簡驪燕小姐,951106
379120000J,台北市宏源獅子會,臺北市中山區南京東路三段210號4樓,2828-0788,960110
379120000J,台北市松友獅子會,臺北市信義區基隆路二段111號9樓,02-27270988,970514
379120000J,台北市冠軍獅子會,臺北市大同區重慶北路三段377號4樓之5,86680218周小姐,980502
379120000J,台北市新復興獅子會,臺北市松山區南京東路五段46號11樓,2764-1022,981002
379120000J,台北市卓越獅子會,臺北市松山區八德路二段374號8樓之5,0933824556彭會長,990122
379120000J,台北市七心獅子會,臺北市大安區忠孝東路三段136號3樓之2,2711-9999,1000622
379120000J,台北市新世代獅子會,臺北市信義區基隆路一段432號9樓之1,23453668,1010215
379120000J,臺北市維德獅子會,臺北市大同區華陰街171號,29318659,1010326
379120000J,台北市娜魯灣獅子會,臺北市大同區寧夏路26-1號2樓,953317399,1001104
379120000J,台北市暘昇獅子會,臺北市士林區至誠路二段76號,8668-0218,1
379120000J,台北市儷緻獅子會,臺北市中山區民族東路152號1樓,86680218,12
379120000J,台北市全球國際獅子會,臺北市大安區忠孝東路四段233號7樓之6,0988-726898吳會長,1021015
379120000J,台北市永瀚獅子會,臺北市中山區新生北路二段31巷1號1樓,2541-9672,12
379120000J,台北市榮鈺獅子會,臺北市中山區民族東路142號1樓,8668─0218,1051115
379120000J,台北市華心獅子會,臺北市大安區忠孝東路三段136號3樓之2,,1051204
379120000J,台北市正崴獅子會,臺北市萬華區萬大路424巷122弄1號2樓,(02)8668-0218,1060427
379120000J,臺北市東南科大獅子會,臺北市北投區石牌路一段39巷80弄61號3樓,(02)8662-5909,1051226
379120000J,臺北市新象山獅子會,臺北市中正區館前路28號4樓,0932-222102,1070425
379120000J,臺北市新佰仕獅子會,臺北市萬華區西寧南路67號6樓,913394335,1070425
379120000J,台北市亮點獅子會,臺北市大安區羅斯福路二段79號4樓400室,28220720,1071121
379120000J,臺北市建合獅子會,臺北市大同區歸綏街301號1樓,0909-507-678,1080911
379120000J,台北市和樂獅子會,臺北市中山區民族東路152號1樓,86680218,1081115
379120000J,台北市新動獅子會,臺北市松山區南京東路五段399號3樓之1,919918222,1090117
379120000J,台北市中和獅子會,臺北市松山區南京東路三段278號8樓,953543303,1091023
379120000J,台北市大中華獅子會,臺北市文山區景中街30巷6號4樓之1,02-8668-2018,1100411
379120000J,台北市星宇獅子會,臺北市士林區承德路四段233號6樓,,1130305
379120000J,臺北市大智獅子會,臺北市中正區汀州路二段57號,,1130316
379120000J,臺北市功殿獅子會,臺北市中山區農安街227巷9弄18號,,1130315
379120000J,臺北市佰富獅子會,臺北市松山區八德路三段8巷21號1樓,,1130415
379120000J,國際獅子會中華民國總會台北市第二支會,臺北市松山區光復北路68號10樓,2578-1122,771217
379120000J,台北市第三(西區)國際獅子會,臺北市松山區光復北路68號9樓之1,2578-7602,500812
379120000J,台北市中區獅子會,臺北市中山區新生北路三段61號9樓之13,2592-6233,500812
379120000J,台北市東區獅子會,臺北市大安區信義路二段72號9樓之3,,500121
379120000J,台北市第七(北區)國際獅子會,臺北市大安區安和路一段10號5樓,2543-5212、2521-2679,511031
379120000J,國際獅子會中華民國總會台北市第十二(東北)分會,臺北市大安區泰順街42-5號,2897-2788,540816
379120000J,國際獅子會台北市第二(南區)分會,臺北市中山區復興北路344號12樓之1,2701-1811,570806
379120000J,台北市第十七(建成)國際獅子會,臺北市中山區新生北路二段119巷3號4樓,2310-9471,570418
379120000J,台北市第二十五(龍山)國際獅子會,臺北市松山區慶城街24號3樓,2331-4334、2314-3265,591201
379120000J,台北市第二十三(大同)國際獅子會,臺北市中山區新生北路二段39號5樓之2,2542-7984,591126
379120000J,台北市西門獅子會,臺北市萬華區康定路116號6樓,2311-2235,600317
379120000J,臺北市第二十九(雙園)國際獅子會,臺北市萬華區桂林路224巷18號4樓,82459838轉10,601004
379120000J,台北市第三十(南京)國際獅子會,臺北市大同區赤峰街35巷12號,2596-6677,601002
379120000J,台北市華興獅子會,臺北市松山區南京東路四段133巷5弄12號4樓,2557-2236,610712
379120000J,台北市第十六(大安)國際獅子會,臺北市松山區南京東路五段202號2樓之2,2518-1313,611109
379120000J,臺北市第三十四(仁愛)國際獅子會,臺北市中山區松江路259巷32號,2501-3304,620510
379120000J,國際獅子會中華民國總會台北市第三十五(長江)分會,臺北市士林區重慶北路四段163號1樓,2503-5688分機267、8787-3772(幹,620820
379120000J,臺北市第三十九(太平)國際獅子會,臺北市中正區羅斯福路三段126號4樓之1,2365-7428,630725
379120000J,臺北市長安獅子會,臺北市中山區長安東路二段31號3樓之1,2516-6897,621031
