案件類別,上級機關,案件權責機關,案件編號,案件排序,案件名稱,承辦單位,申辦方式,新增日期,更新日期,URL
衛生類,衛生局,衛生局,AL056,50,販賣業藥商、醫療器材商、藥局設立及補換發登記-中藥藥商(換領中藥藥商許可執照);藥商、醫療器材商、藥局執照補換發登記,衛生局,非全程式,20240813T152900,20260319T161300,https://service.taipei/case-detail/AL056
衛生類,衛生局,衛生局,AL057,51,販賣業藥商、醫療器材商、藥局變更登記-地址; （跨區）管理人或藥師(藥劑生)執業執照; 負責人; 管理人,衛生局,非全程式,20240813T153000,20260319T161300,https://service.taipei/case-detail/AL057
衛生類,衛生局,衛生局,AL058,52,販賣業藥商、醫療器材商、藥局變更登記-營業項目;有管制藥品登記證者;報備藥品、醫療器材倉儲,衛生局,非全程式,20240813T153100,20260319T161400,https://service.taipei/case-detail/AL058
衛生類,衛生局,衛生局,AL059,56,衛生檢驗,衛生局,網路預約,20240813T153200,20251222T150200,https://service.taipei/case-detail/AL059
衛生類,衛生局,衛生局,AL060,57,補助舉辦國際醫藥衛生會議,衛生局,全程式,20240813T153200,20251205T150100,https://service.taipei/case-detail/AL060
衛生類,衛生局,衛生局,AL061,58,在宅病故驗屍（行政相驗）服務,衛生局,非全程式,20240813T153400,20251222T152800,https://service.taipei/case-detail/AL061
衛生類,衛生局,衛生局,AL062,60,臺北市輻射污染建築物事件慰問金,衛生局,全程式,20240813T153500,20251112T173800,https://service.taipei/case-detail/AL062
衛生類,衛生局,衛生局,AL063,61,臺北市輻射污染建築物事件初次健康檢查,衛生局,全程式,20240813T153500,20251121T160300,https://service.taipei/case-detail/AL063
衛生類,衛生局,衛生局,AL064,63,五百平方公尺以上產後護理之家許可及開業（設置、擴充、復業或遷移）,衛生局,,20240813T153600,20251222T161900,https://service.taipei/case-detail/AL064
衛生類,衛生局,衛生局,AL065,64,五百平方公尺以下產後護理之家許可及開業（設置、擴充、復業或遷移）,衛生局,,20240813T153700,20251222T163000,https://service.taipei/case-detail/AL065
衛生類,衛生局,衛生局,AL066,65,長期照護服務人員認證、補/換發、更新申請,衛生局,非全程式,20240813T153900,20251223T141900,https://service.taipei/case-detail/AL066
衛生類,衛生局,衛生局,AL067,66,長期照顧服務住宿式/綜合式(需含住宿式)機構社團法人設立許可,衛生局,線上填表,20240813T154100,20251222T163900,https://service.taipei/case-detail/AL067
衛生類,衛生局,衛生局,AL068,67,長期照顧服務住宿式/綜合式(需含住宿式)機構社團法人核定登記,衛生局,線上填表,20240813T154200,20251222T164200,https://service.taipei/case-detail/AL068
衛生類,衛生局,衛生局,AL069,68,長期照顧服務住宿式/綜合式(需含住宿式)機構財團法人設立許可,衛生局,線上填表,20240813T154400,20251222T164900,https://service.taipei/case-detail/AL069
衛生類,衛生局,衛生局,AL070,69,長期照顧服務住宿式/綜合式(需含住宿式)機構財團法人核定登記,衛生局,線上填表,20240813T154500,20251222T164800,https://service.taipei/case-detail/AL070
衛生類,衛生局,衛生局,AL071,70,長期照顧服務住宿式/綜合式(需含住宿式)機構籌設及設立許可(設置或遷移),衛生局,線上填表,20240813T154600,20251222T165500,https://service.taipei/case-detail/AL071
衛生類,衛生局,衛生局,AL073,72,臺北市身心障礙者醫療輔具及醫療費用補助申請,衛生局,全程式,20240813T154700,20251231T120700,https://service.taipei/case-detail/AL073
衛生類,衛生局,衛生局,AL074,73,臺北市氣切個案進住照護機構費用補助申請,衛生局,線上填表,20240813T154800,20251231T121200,https://service.taipei/case-detail/AL074
衛生類,衛生局,衛生局,AL075,74,「糖尿病共同照護網」醫事人員及醫事機構認證、展延,衛生局,全程式,20240813T163400,20251126T175300,https://service.taipei/case-detail/AL075
衛生類,衛生局,衛生局,AL076,75,「心血管疾病防治網」醫事人員及醫事機構認證、展延,衛生局,全程式,20240813T163500,20251223T142800,https://service.taipei/case-detail/AL076
衛生類,衛生局,衛生局,AL077,76,「糖尿病共同照護網」學分認證,衛生局,非全程式,20240813T163500,20251126T172300,https://service.taipei/case-detail/AL077
衛生類,衛生局,衛生局,AL078,77,「心血管疾病防治網」學分認證,衛生局,非全程式,20240813T163600,20250729T152600,https://service.taipei/case-detail/AL078
衛生類,衛生局,衛生局,AL079,78,救護車人員異動申請,衛生局,全程式,20240813T163700,20251223T144000,https://service.taipei/case-detail/AL079
衛生類,衛生局,衛生局,AL080,79,AED安心場所認證,衛生局,非全程式,20240813T163800,20251223T144200,https://service.taipei/case-detail/AL080
衛生類,衛生局,衛生局,AL081,81,外籍家庭看護工求才登記,衛生局,非全程式,20240813T163800,20251223T145000,https://service.taipei/case-detail/AL081
衛生類,衛生局,衛生局,AL082,2,外縣市救護車營業機構跨區營運,衛生局,非全程式,20240813T163900,20251211T145100,https://service.taipei/case-detail/AL082
衛生類,衛生局,衛生局,AL083,71,長期照顧服務住宿式/綜合式(需含住宿式)機構復業、歇業、停業、擴充、縮減或變更登記及負責人事項,衛生局,線上填表,20240816T144800,20250730T161100,https://service.taipei/case-detail/AL083
衛生類,衛生局,衛生局,AL084,20,精神復健機構設立許可及開業（設置、擴充、遷址、變更負責人）,衛生局,非全程式,20241017T150600,20260324T100900,https://service.taipei/case-detail/AL084
衛生類,衛生局,衛生局,AL086,28,醫療爭議調解,衛生局,非全程式,20241226T160400,20251126T161400,https://service.taipei/case-detail/AL086
衛生類,衛生局,衛生局,AL087,88,助孕生殖「醫療性凍卵」補助,衛生局,全程式,20250213T161900,20260312T171500,https://service.taipei/case-detail/AL087
衛生類,衛生局,衛生局,AL088,87,助孕生殖「人工生殖(試管嬰兒)加碼」補助,衛生局,全程式,20250213T162300,20260312T171500,https://service.taipei/case-detail/AL088
衛生類,衛生局,衛生局,AL089,53,販賣業藥商、醫療器材商、藥局停歇業登記,衛生局,非全程式,20250409T160100,20260318T093000,https://service.taipei/case-detail/AL089
衛生類,衛生局,衛生局,AL090,54,販賣業藥商、醫療器材商、藥局復業登記,衛生局,全程式,20250409T160200,20260318T092800,https://service.taipei/case-detail/AL090
環保類,環保局,環保局,AM001,0,工廠登記、變更登記、設立許可或變更許可有關環保設施審查申請,環保局,全程式,20240814T111800,20260306T163500,https://service.taipei/case-detail/AM001
環保類,環保局,環保局,AM002,0,臺北市廣告板欄設置申請,環保局,全程式,20240814T111800,20260313T094200,https://service.taipei/case-detail/AM002
環保類,環保局,環保局,AM003,0,臺北市機車排放空氣污染物檢驗站檢驗人員健康檢查補助,環保局,全程式,20240814T111900,20250730T165700,https://service.taipei/case-detail/AM003
環保類,環保局,環保局,AM004,0,申請臺北市乙、丙級廢棄物清除機構之「清除許可」(不含新設、展延、內容變更),環保局,全程式,20240814T112000,20260320T111600,https://service.taipei/case-detail/AM004
環保類,環保局,環保局,AM005,0,專車專運社區及公寓大廈家戶廢棄物委託焚化廠代處_申請,環保局,全程式,20240814T112200,20260123T145000,https://service.taipei/case-detail/AM005
環保類,環保局,環保局,AM006,0,臺北市機車排放空氣污染物檢驗站設置申請,環保局,全程式,20240814T112400,20250730T165700,https://service.taipei/case-detail/AM006
環保類,環保局,環保局,AM007,0,臺北市機車排放空氣污染物檢驗站認可證展延、廢止及排氣分析儀變更申請,環保局,非全程式,20240814T112400,20250730T170100,https://service.taipei/case-detail/AM007
環保類,環保局,環保局,AM008,0,廢食用油回收工作證申請,環保局,全程式,20240814T112500,20250730T142400,https://service.taipei/case-detail/AM008
環保類,環保局,環保局,AM009,0,註銷毒性化學物質許可證、登記文件、核可文件,環保局,非全程式,20240814T112600,20260324T093700,https://service.taipei/case-detail/AM009
環保類,環保局,環保局,AM010,0,臺北市環境教育基金補助民間團體辦理環境教育推展,環保局,全程式,20240814T112700,20260306T164800,https://service.taipei/case-detail/AM010
環保類,環保局,環保局,AM011,0,申請室內空氣品質自主管理標章,環保局,全程式,20240814T112800,20250805T141100,https://service.taipei/case-detail/AM011
環保類,環保局,環保局,AM012,0,申請公告場所室內空氣品質維護管理專責人員設置,環保局,非全程式,20240814T112800,20250730T162700,https://service.taipei/case-detail/AM012
環保類,環保局,環保局,AM013,0,臺北市環境教育基金補助民間團體辦理環境教育核銷,環保局,非全程式,20240814T112900,20260306T161400,https://service.taipei/case-detail/AM013
環保類,環保局,環保局,AM014,0,清運機具即時追蹤系統GPS審驗申請,環保局,全程式,20240814T113000,20250730T142500,https://service.taipei/case-detail/AM014
環保類,環保局,環保局,AM015,0,廢棄物處理場申請拍攝、活動,環保局,全程式,20240814T113100,20250730T143600,https://service.taipei/case-detail/AM015
環保類,環保局,環保局,AM016,0,土壤污染評估調查及檢測資料申報審查,環保局,非全程式,20240814T113100,20260324T102500,https://service.taipei/case-detail/AM016
環保類,環保局,環保局,AM017,0,申請毒性及關注化學物質運送危害預防及應變計畫備查,環保局,全程式,20240814T113200,20251125T081100,https://service.taipei/case-detail/AM017
環保類,環保局,環保局,AM018,0,事業或污水下水道系統廢(污)水處理專責單位或人員設置及異動申請,環保局,全程式,20240814T113200,20251124T105400,https://service.taipei/case-detail/AM018
環保類,環保局,環保局,AM019,0,營建工程空氣污染防制設施管理辦法替代防制設施申請,環保局,全程式,20240814T113300,20250730T164800,https://service.taipei/case-detail/AM019
環保類,環保局,環保局,AM020,0,臺北市加油站加油機油槍復用申請,環保局,全程式,20240814T113400,20250730T165400,https://service.taipei/case-detail/AM020
環保類,環保局,環保局,AM021,0,臺北市加油站油氣管線液體阻塞檢測報告書審查,環保局,全程式,20240814T113400,20250730T165600,https://service.taipei/case-detail/AM021
環保類,環保局,環保局,AM022,0,臺北市機車排放空氣污染物檢驗站認可證登載事項變更申請,環保局,非全程式,20240814T113600,20251117T084200,https://service.taipei/case-detail/AM022
環保類,環保局,環保局,AM023,0,申請毒性及關注化學物質應變器材與偵測警報設備計畫備查,環保局,全程式,20240814T113600,20251124T105300,https://service.taipei/case-detail/AM023
環保類,環保局,環保局,AM024,0,申請毒性及關注化學物質廠(場)危害預防及應變計畫備查,環保局,全程式,20240814T113700,20251124T105100,https://service.taipei/case-detail/AM024
環保類,環保局,環保局,AM025,0,申請毒性及關注化學物質災害事故應變車輛登記文件(含展延、變更、廢止),環保局,,20240814T113700,20250730T135300,https://service.taipei/case-detail/AM025
環保類,環保局,環保局,AM026,0,廢棄物清理專業技術人員設置申請,環保局,全程式,20240814T115000,20250805T170000,https://service.taipei/case-detail/AM026
環保類,環保局,環保局,AM027,0,臺北市住宅社區創能儲能及節能補助申請,環保局,非全程式,20240814T115200,20260312T111900,https://service.taipei/case-detail/AM027
環保類,環保局,環保局,AM028,0,臺北市住宅社區創能儲能及節能補助核銷,環保局,非全程式,20240814T115300,20260312T104700,https://service.taipei/case-detail/AM028
環保類,環保局,環保局,AM029,0,固定污染源空氣污染物連續自動監測設施書件審查,環保局,全程式,20240814T115400,20251113T160800,https://service.taipei/case-detail/AM029
環保類,環保局,環保局,AM030,0,臺北市社會福利團體(機構)設置舊衣回收設施申請,環保局,全程式,20240814T115500,20250904T142700,https://service.taipei/case-detail/AM030
環保類,環保局,環保局,AM031,0,廢棄物長期委託焚化廠代處理之「同意處理文件」申請,環保局,全程式,20240814T115600,20260224T153800,https://service.taipei/case-detail/AM031
環保類,環保局,環保局,AM032,0,申請臺北市乙、丙級廢棄物清除機構之「清除許可」(含新設、展延、內容變更),環保局,全程式,20240814T115700,20260323T174800,https://service.taipei/case-detail/AM032
環保類,環保局,環保局,AM033,0,申請固定空氣污染源設置及操作許可證,環保局,全程式,20240814T115800,20250730T170100,https://service.taipei/case-detail/AM033
環保類,環保局,環保局,AM034,0,末期營建工程空氣污染防制費申繳及退費申請,環保局,全程式,20240814T121000,20260311T111400,https://service.taipei/case-detail/AM034
環保類,環保局,環保局,AM035,0,事業或污水下水道系統之水污染防治措施計畫及許可證（文件）申請,環保局,非全程式,20240814T142300,20260323T174600,https://service.taipei/case-detail/AM035
