REGI_ID,FACT_NAME,FACT_ADDR,BNAME,ADDR_X,ADDR_Y
63022631,花花國際股份有限公司,臺北市松山區新東里民生東路5段223之2號1樓,謝思菲,307212,2772475
63022646,欣永成科技有限公司,臺北市內湖區湖元里新湖1路89號6樓,何志白,308101,2772380
63022647,鍏儀科技有限公司,臺北市內湖區西湖里內湖路1段91巷17號2樓之1,蔡福財,306685,2775405
63022614,老竹子三發點心總匯商行,臺北市大同區鄰江里環河北路2段213巷1號,林敬德,301420,2773600
63022648,肯暉有限公司,臺北市南港區合成里忠孝東路6段225巷4弄8號1樓,王韋仁,309319,2771428
63022653,耿德實業有限公司,臺北市士林區福中里通河東街1段167巷23號1樓,許永鎮,302111,2775616
63022655,樂昇科技有限公司,臺北市士林區永倫里通河西街2段232之2號,李昇柏,300481,2776227
63022656,達爾豪森台灣股份有限公司,臺北市內湖區西湖里內湖路1段322號5樓,Kenn Curt Daniel,307489,2774941
63022657,明虹科技股份有限公司,臺北市北投區8仙里大業路132號1樓,周冠穎,300360,2779646
P6300001,倈得企業有限公司,臺北市士林區名山里雨聲街55、55之1號1樓,陳騏睿,303310,2777263
63022578,迦南通信工業股份有限公司,臺北市南港區萬福里忠孝東路6段65號3樓,王宏偉,308933,2771188
63022597,老蔡有限公司,臺北市士林區永倫里延平北路6段507號-1樓,蔡進昇,300243,2776196
63022532,百璟生醫股份有限公司,臺北市內湖區湖元里瑞光路66巷29號2樓之1,陳志堅,308676,2773626
63022599,專加系統科技股份有限公司,臺北市內湖區湖元里陽光街365巷24號4樓,吳宗寶,308212,2773904
63022533,隆美麥國際有限公司,臺北市南港區東新里重陽路166巷1號6樓,黃正隆,310658,2772234
63022534,第一餐盒股份有限公司2廠,臺北市南港區重陽里重陽路263巷8號2樓,殷海清,310837,2772376
63022540,怡先國際股份有限公司內湖廠,臺北市內湖區湖元里行忠路51號5樓,王美幸,308227,2773148
63022541,展昌生醫科技股份有限公司,臺北市內湖區湖元里新湖3路122號4樓之1與130號4樓,王裘藺,308272,2773007
63022542,政久興業股份有限公司,臺北市內湖區港墘里港墘路221巷37號8樓,林英詩,307992,2774053
63022546,金階科技股份有限公司,臺北市南港區東新里重陽路190巷12弄13號,胡俊漢,310747,2772209
63022547,光昶國際股份有限公司內湖廠,臺北市內湖區湖元里行忠路57號4樓,曾憲政,308259,2773164
63022548,正全義肢復健器材股份有限公司士林廠,臺北市士林區前港里承德路4段188號2樓,楊秀霞,302688,2775531
63022550,中聯環境生技股份有限公司北投廠,臺北市北投區1德里立德路120巷16弄5號4樓,丁力行,297661,2779821
63022555,台芝科技股份有限公司內湖四廠,臺北市內湖區週美里新明路295巷1號,廖德北,309119,2772229
63022556,百鐵鋼材企業有限公司,臺北市士林區永倫里延平北路6段421號1、4、5樓,吳坤碧,300443,2775975
63022558,龍騰國際汽車股份有限公司,臺北市士林區永倫里延平北路6段412號,呂奇龍,300482,2776052
63022561,向榮生醫科技股份有限公司,臺北市內湖區湖元里民權東路6段13之21號6樓,蔡意文,308513,2773374
63022563,潛醫有限公司,臺北市內湖區湖元里陽光街321巷18號5樓之1,李冠瑢,308386,2773940
63022564,輝奇氣體有限公司,臺北市南港區合成里忠孝東路6段225巷2弄12號,林振輝,309313,2771395
63022565,東風印刷企業有限公司,臺北市士林區福中里通河東街1段167巷33號、35號1樓,王銅鋒,302146,2775608
63022615,匯宇工程實業有限公司,臺北市士林區前港里後港街90號,曾憶琳,302645,2775408
63022616,勝利體育事業股份有限公司南港三廠,臺北市南港區西新里南港路3段67巷1弄3、5號-1樓,陳庶榮,309393,2771737
63022617,駿暉國際有限公司,臺北市內湖區蘆洲里安康路246號3樓,陳俊學,310926,2772977
63022455,晨暉五金企業有限公司,臺北市南港區西新里成功路1段94巷2弄8號,江靖惠,309760,2772322
63022464,豐鴻機械有限公司,臺北市內湖區蘆洲里安康路216號2樓,李秉豐,310794,2772873
63022465,信源企業股份有限公司,臺北市內湖區湖元里新湖1路370號5樓,楊麗芬,308855,2772884
63022467,驊洋實業有限公司,臺北市士林區前港里承德路4段184號6樓,游靜雪,302698,2775512
63022472,海客模型企業有限公司,臺北市內湖區週美里新明路321巷10弄25號,鄭忠義,309092,2772195
63022473,藍天廚飾股份有限公司,臺北市內湖區石潭里南京東路6段346號11樓,廖志榮,309034,2772386
63022474,達客實業有限公司,臺北市內湖區湖元里瑞光路76巷22號3樓,林廷芳,308589,2773817
63022475,香港商廣鷹控股有限公司台灣分公司,臺北市內湖區西湖里堤頂大道2段205號5樓,程禮寰,307314,2774521
63022476,勁鶴有限公司,臺北市南港區西新里南港路3段50巷15號地下-地下1樓,連進發,309638,2772086
63022477,楊玉芬國際企業有限公司,臺北市南港區合成里忠孝東路6段77號,楊玉芬,308957,2771208
63022478,嘉和健康生活股份有限公司,臺北市內湖區湖元里行愛路140巷21號3樓,王立心,308472,2772966
63022479,君城食品有限公司三廠,臺北市士林區永倫里延平北路6段511巷22號2樓,邱仕峯,300339,2776034
63022480,列特博生技股份有限公司,臺北市士林區前港里承德路4段150號3樓之1及地下1樓,戴極昇,302768,2775310
63022634,鑑微科技股份有限公司,臺北市內湖區湖元里瑞光路100號3樓,余良彬,308654,2773809
63022483,六和興業有限公司,臺北市內湖區湖元里舊宗路2段181巷10號3樓,張軒慈,308006,2773838
63022484,精英廣告有限公司南港廠,臺北市南港區重陽里重陽路263巷2號2樓,邱耀豪,310856,2772332
63022485,德佳食品工業有限公司,臺北市北投區8仙里中央南路2段133號-1樓,張文德,300462,2779274
63022489,晟宏資源回收有限公司,臺北市南港區南港里興中路59號,侯瑞龍,311209,2772427
63022490,台灣日立永續能源股份有限公司東湖廠,臺北市內湖區蘆洲里安美街181號2樓,溫文冠,310654,2772575
63022491,老絕麻辣美食有限公司,臺北市北投區8仙里中央南路2段16號,蔡浩然,300440,2779916
63022492,永康科技儀器有限公司,臺北市內湖區湖元里陽光街345巷2之1號,朱仁湧,308269,2773981
63022493,所羅門股份有限公司舊宗廠,臺北市內湖區湖元里行忠路42號3樓,陳政隆,308291,2773138
63022494,塞席爾商怡美國際有限公司台灣分公司,臺北市內湖區湖元里瑞光路76巷22號6樓,王園甯,308589,2773817
63022495,鴻府金屬工業有限公司,臺北市內湖區蘆洲里安康路144之1號,彭錫明,310564,2772885
63022496,新門科技股份有限公司南港廠,臺北市南港區西新里南港路3段47巷2號3樓,陳政隆,309561,2771747
63022497,業生科技股份有限公司,臺北市南港區西新里南港路3段47巷2號3樓,陳政璉,309561,2771747
63022499,薩摩亞商信源全球有限公司台灣分公司,臺北市內湖區湖元里新湖1路368號3樓之1,楊麗芬,308848,2772877
63022501,宇晶實業有限公司,臺北市內湖區週美里新明路174巷2號-1樓,周義盛,309054,2772282
63022503,富誠服務有限公司,臺北市內湖區湖元里瑞光路76巷45號3樓,賴慈鈴,308584,2773712
63022504,瀚揚有限公司,臺北市內湖區港墘里瑞光路188巷54號8樓,張來發,308155,2774040
63022505,美之心國際股份有限公司,臺北市內湖區西湖里洲子街105號（1樓）,李界羲,307457,2774855
63022508,糖話國際股份有限公司保健糖果廠,臺北市中山區集英里中山北路3段22之1號5樓-新設工大樓,蔡明傑,302636,2773020
63022511,臺灣脈思股份有限公司,臺北市南港區玉成里8德路4段768巷1弄24號-1樓,張震南,308681,2771486
63022513,華俐醫療科技有限公司,臺北市士林區前港里後港街181巷9號,張永明,302590,2775630
63022515,泰赫國際服飾有限公司,臺北市內湖區西康里內湖路1段91巷24弄6號-1樓,葉少華,306730,2775310
63022517,興群工業股份有限公司,臺北市士林區永倫里延平北路6段483號2樓,王宗華,300298,2776128
63022518,立峯蛋行,臺北市北投區8仙里北投路1段39號,陳志超,300486,2779692
63022519,浩漢產品設計股份有限公司,臺北市內湖區石潭里潭美街285號-1樓,邱穎峯,309348,2772290
63022520,新眾電腦股份有限公司內湖廠,臺北市內湖區港墘里陽光街298號4樓,楊滄源,307971,2773947
63022521,崇碁科技股份有限公司,臺北市內湖區湖元里新湖1路151、153、155、157、159號2樓,吳敏弘,308249,2772392
63022522,海客模型企業社,臺北市內湖區週美里新明路321巷10弄24號,鄭宇辰,309093,2772210
63022523,建騰創達科技股份有限公司一廠,臺北市內湖區港墘里瑞光路188巷51號5樓,朱伯倫,308125,2774079
63022524,綠莎國際股份有限公司,臺北市南港區合成里忠孝東路6段81巷2號2樓,趙銘誠,308964,2771259
63022525,愛比科技股份有限公司,臺北市內湖區石潭里南京東路6段348號-1樓,洪裕鈞,309046,2772391
63022526,頂暘空調冷凍有限公司,臺北市北投區8仙里中央南路2段103號4樓,張朝煌,300463,2779402
63022528,唯有健康科技股份有限公司,臺北市內湖區湖元里行善路128號2樓,蔡靜郁,308257,2772355
63022529,台聯電訊股份有限公司,臺北市內湖區西康里內湖路1段91巷23弄6號4樓,黃仲康,306700,2775457
63022530,美斯潔股份有限公司內湖廠,臺北市內湖區湖元里瑞光路112巷5號-1樓,翟本喬,308563,2773851
63022531,日盛聯合有限公司,臺北市內湖區蘆洲里潭美街590號4樓,王中正,310489,2772620
S6300001,友訂企業社,臺北市信義區景勤里吳興街170巷2弄3號,陳維紘,306703,2769043
S6300003,龍泰西點麵包店,臺北市中正區文祥里杭州南路1段145之2號2樓,呂理烱,302942,2769871
S6300004,欣香國際食品有限公司,臺北市文山區興隆路2段99號,陳美萍,305260,2765860
S6300005,盛記食品廠有限公司興富廠,臺北市文山區華興里辛亥路6段13號,周弘文,305752,2764869
S6300006,祥至機械有限公司,臺北市南港區東新里興南街139號,張旭智,310296,2771939
S6300007,雅培米堤食品有限公司,臺北市中山區中庄里民生東路2段95號2樓、97號2樓,廖宜珍,303583,2772319
S6300008,振益豬油行加工廠,臺北市士林區永倫里通河西街2段227號1樓,林孝斌,300539,2776250
S6300009,國安鋼鐵有限公司,臺北市士林區葫蘆里延平北路5段257巷15弄1號、3號及3號旁建物-倉庫,郭子豪,301349,2775251
S6300010,永欣彫刻社,臺北市萬華區華江里和平西路3段302巷3弄29號1樓,江金石,299660,2769743
S6300011,建泰彩藝印刷有限公司,臺北市萬華區華江里和平西路3段394號,李建誼,299555,2769782
63022618,浡揚鋼鐵有限公司內湖廠,臺北市內湖區蘆洲里潭美街557號,楊文豪,310638,2772667
S6300013,尚通企業社,臺北市士林區社園里延平北路6段116巷15弄3號,何鄭秀精,301207,2775816
S6300014,昱陸麵店,臺北市士林區承德里承德路4段58巷24號,林旭祥,302639,2774964
S6300015,長宏工程行,臺北市內湖區樂康里康樂街143號,鄒志明,312480,2773852
63022636,尚碩生活科技股份有限公司,臺北市內湖區湖元里民權東路6段15巷16號,簡剛民,308399,2773451
S6300017,久盛紙器有限公司,臺北市士林區永倫里倫等街54巷36號,郭素貞,300763,2776177
S6300018,得昌印刷裝訂有限公司,臺北市士林區福中里福港街107巷1號,鄭金竹,302292,2775686
S6300019,勝奇印刷燙金有限公司,臺北市士林區富光里葫蘆街41號1樓,楊玉珊,301388,2774736
S6300020,崇瑞企業有限公司,臺北市信義區黎忠里和平東路3段391巷20弄46號,廖崇傑,306428,2768246
S6300021,進華機器五金行,臺北市大同區斯文里承德路3段108巷17號,林玉枝,302222,2773276
S6300022,永暉米苔目店,臺北市萬華區柳鄉里桂林路242巷53弄4號,洪輝耀,299888,2769998
S6300023,鏈豐鐵工廠有限公司,臺北市南港區中南里中南街166巷2弄13號,楊蘇綿,312058,2771630
S6300026,唭哩岸麵線,臺北市北投區8仙里立農街1段187巷16號1樓,劉兆峻,300907,2779247
S6300027,晨富不鏽鋼工程行,臺北市萬華區華江里和平西路3段328號,郭水利,299703,2769779
63022664,駿興金屬有限公司,臺北市南港區中南里忠孝東路7段566號1樓,丁豐隆,311886,2771751
63022609,千妥生技股份有限公司,臺北市內湖區湖元里行愛路140巷25、27號5樓,陳愷珍,308454,2772948
63022582,飛峰國際股份有限公司,臺北市內湖區湖元里新湖2路345號2樓,郭鵬成,308920,2773080
63022663,暖窩舒食有限公司南港廠,臺北市南港區玉成里南港路3段130巷3弄5號1樓,徐華璞,309310,2771861
63022665,志祥有限公司,臺北市南港區西新里南港路3段50巷20號1樓,劉明桐,309595,2772125
63022669,康得科技有限公司一廠,臺北市內湖區湖元里新湖2路109號5樓,許庭豪,308217,2772664
63022640,恩柏仕精密工業股份有限公司,臺北市內湖區石潭里新明路143巷7號2樓,蘇宸宏,309484,2772418
63022641,友德國際股份有限公司,臺北市內湖區湖元里舊宗路2段181巷8號4樓,石朝楨,307998,2773824
