統一編號,公司名稱,公司地址,核准變更日期,Longitude,Latitude
24477476,中創芯國際智能科技有限公司,臺北市信義區基隆路1段83巷36號4樓,115/04/24,121.570857,25.046565
24533287,行義股份有限公司,臺北市中山區中山北路2段65巷2弄13之1號,115/04/24,121.524409,25.05675
24538776,微風事業股份有限公司,臺北市信義區忠孝東路5段68號6樓,115/04/24,121.566694,25.040648
24652157,星微創新股份有限公司,臺北市信義區基隆路1段155號5樓之8,115/04/24,121.565336,25.042216
24699596,濴鑫鑠行銷有限公司,臺北市大同區重慶北路2段72號3樓,115/04/24,121.513696,25.056298
24748203,鼎康有限公司,臺北市中山區吉林路20號2樓,115/04/24,121.529949,25.050874
24749322,秉利工程有限公司,臺北市內湖區港墘路99號5樓,115/04/24,121.577675,25.080286
24777136,晶準生技有限公司,臺北市大同區承德路2段12號3樓,115/04/24,121.517972,25.055247
24930188,講故事有限公司,臺北市內湖區瑞光路192號11樓之1,115/04/24,121.577143,25.074729
24944134,新銳數位股份有限公司,臺北市信義區基隆路1段178號5樓,115/04/24,121.564965,25.042394
24961816,精隼資本股份有限公司,臺北市內湖區洲子街194號1樓,115/04/24,121.566509,25.081429
25132247,艾爾斯國際諮詢顧問有限公司,臺北市大安區忠孝東路4段176之1號3樓,115/04/24,121.551311,25.041267
25144102,誼閎油漆工程有限公司,臺北市士林區延平北路5段197巷9號,115/04/24,121.509362,25.083441
27339820,品日國際旅行社股份有限公司,臺北市中山區長安東路2段112號8樓之5,115/04/24,121.535659,25.048309
27344289,兆鴻流體工程有限公司,臺北市內湖區行善路56號5樓之1,115/04/24,121.575874,25.056868
27345344,德宜國際股份有限公司,臺北市信義區松德路133巷48號,115/04/24,121.57567,25.036455
27391037,采玥科技有限公司,臺北市萬華區青年路28號10樓之2,115/04/24,121.505163,25.025812
27520763,樹沛有限公司,臺北市大同區迪化街1段46巷22號,115/04/24,121.509389,25.054924
27716443,悅寶實業股份有限公司,臺北市松山區敦化北路167號9樓,115/04/24,121.549434,25.054708
28690792,幸福空間股份有限公司,臺北市信義區菸廠路88號5樓之6,115/04/24,121.561111,25.044737
34719353,惠光營造股份有限公司,臺北市文山區羅斯福路6段88號4樓,115/04/24,121.54022,24.998345
42600596,橙然能源股份有限公司,臺北市松山區敦化北路207號10樓之1,115/04/24,121.549488,25.05804
42623394,宥達宸服務有限公司,臺北市中山區南京東路1段52號2樓,115/04/24,121.524669,25.05195
42632458,芙笙生醫管理顧問股份有限公司,臺北市南港區忠孝東路5段815號7樓之2,115/04/24,121.582211,25.044917
42843329,漢祐科技股份有限公司,臺北市中山區南京西路10號10樓,115/04/24,121.521541,25.052271
42853557,碁元投資有限公司,臺北市中山區南京東路2段72號11樓,115/04/24,121.530591,25.051863
42855990,致樂創意股份有限公司,臺北市大同區重慶北路3段18號1樓,115/04/24,121.513451,25.064848
42952177,鳴酉貿易有限公司,臺北市北投區溫泉路68巷2之2號1樓,115/04/24,121.505169,25.134861
47230860,大三工業股份有限公司,臺北市內湖區內湖路1段411巷85號1樓,115/04/24,121.572136,25.08419
50806993,吉馨國際有限公司,臺北市內湖區環山路2段73號1樓,115/04/24,121.574434,25.084973
50862071,創睿能源股份有限公司,臺北市中山區松江路220號4樓之2,115/04/24,121.532916,25.058171
52383577,未來木科技股份有限公司,臺北市中正區忠孝東路2段100號3樓之5,115/04/24,121.530454,25.04277
52539733,艾爾卓股份有限公司,臺北市大安區忠孝東路4段169號11樓之4,115/04/24,121.550421,25.041705
52680268,品豐投資管理顧問有限公司,臺北市士林區承德路4段188號3樓,115/04/24,121.522335,25.087133
52696156,樂野食小吃有限公司,臺北市萬華區武昌街2段37號5樓,115/04/24,121.507718,25.04462
53063165,博研醫藥開發股份有限公司,臺北市信義區基隆路1段333號12樓,115/04/24,121.561111,25.034254
53928990,盟訊國際研發股份有限公司,臺北市內湖區瑞光路68號6樓,115/04/24,121.581961,25.070764
53937251,固德生技有限公司,臺北市內湖區行善路450號6樓,115/04/24,121.585123,25.064052
54165035,墨美學空間股份有限公司,臺北市大同區承德路1段70之1號12樓之1,115/04/24,121.517211,25.052268
54188852,亞太普惠金融科技股份有限公司,臺北市中山區德惠街9之1號地下2層,115/04/24,121.524793,25.066797
54323301,台灣歐薩克斯有限公司,臺北市中山區長春路15號11樓之1,115/04/24,121.523957,25.055057
54680243,德名國際股份有限公司,臺北市信義區松德路133巷48號,115/04/24,121.57567,25.036455
54868302,京曌國際資產管理有限公司,臺北市中山區中山北路3段28號4樓之6,115/04/24,121.522032,25.065237
55757850,人合世紀股份有限公司,臺北市大安區敦化南路2段267號17樓之7,115/04/24,121.549093,25.025297
60306846,全方通高爾夫股份有限公司,臺北市內湖區瑞光路298號6樓之1,115/04/24,121.574611,25.076388
60332149,宏錩投資股份有限公司,臺北市信義區忠孝東路5段236巷29號2樓,115/04/24,121.57201,25.038447
60386398,渡船角出版有限公司,臺北市信義區松德路65號9樓之3,115/04/24,121.576649,25.038527
60399921,心亞貿易有限公司,臺北市信義區松山路149巷2號1樓,115/04/24,121.578044,25.046589
60488135,左派策略統一股份有限公司,臺北市士林區延平北路6段228號1樓,115/04/24,121.504431,25.089468
60489161,里摯科技有限公司,臺北市內湖區基湖路10巷57號7樓,115/04/24,121.563761,25.082343
60518243,吉堡室內裝修設計有限公司,臺北市中山區撫順街33號2樓之1,115/04/24,121.519997,25.063545
60543799,宇知人工智慧股份有限公司,臺北市南港區三重路19之13號4樓,115/04/24,121.613229,25.058551
60560451,尚覓顧問有限公司,臺北市大安區大安路1段191號6樓之1,115/04/24,121.546099,25.035768
60588578,新世界健康事業股份有限公司,臺北市大安區忠孝東路4段270號2樓之1,115/04/24,121.554847,25.041186
60661459,致暘全數位顧問有限公司,臺北市松山區復興北路1號9樓之7,115/04/24,121.544158,25.047968
60662437,第五維度有限公司,臺北市大安區大安路1段31巷27號,115/04/24,121.547392,25.044098
60713674,睿星智宇有限公司,臺北市中山區長安東路1段16號8樓之3,115/04/24,121.523401,25.049313
60768678,信天翁生物製造股份有限公司,臺北市內湖區內湖路1段250號6樓,115/04/24,121.566732,25.081961
70597657,宏龍國際投資股份有限公司,臺北市大安區敦化南路1段205號2樓之5,115/04/24,121.549259,25.042007
70842096,台灣依摩泰股份有限公司,臺北市中山區民生東路3段8號2樓,115/04/24,121.538332,25.057611
79961038,友銘工程顧問有限公司,臺北市松山區民權東路3段142號12樓之3,115/04/24,121.546856,25.061723
80189309,冠冕盒餐食品股份有限公司,臺北市內湖區內湖路1段91巷38弄5號、7號、9號,115/04/24,121.562921,25.085547
80524514,鎏鑫科技有限公司,臺北市內湖區康寧路3段75巷32號,115/04/24,121.609271,25.073187
80524970,聯聿保險經紀人股份有限公司,臺北市大安區仁愛路4段376號12樓,115/04/24,121.555758,25.037406
80681788,台灣岸卡股份有限公司,臺北市中山區中山北路2段26巷15號,115/04/24,121.521739,25.054031
80693449,安宏股份有限公司,臺北市中山區吉林路71號2樓,115/04/24,121.53024,25.054279
82797949,百適興工程科技有限公司,臺北市內湖區堤頂大道2段201號3樓,115/04/24,121.568301,25.077783
82901582,昱凡有限公司,臺北市萬華區貴陽街2段51號11樓之1,115/04/24,121.504536,25.039795
82962525,愛迪福利科技股份有限公司,臺北市松山區敦化北路167號17樓,115/04/24,121.549434,25.054708
82974579,晶奕創新國際有限公司,臺北市信義區基隆路2段83號6樓,115/04/24,121.558001,25.030113
82975900,台灣動力整合實業有限公司桃園分公司,桃園市桃園區大原路11之1號三樓,115/04/24,121.320458,24.979215
83030590,岱禾國際有限公司,臺北市中山區松江路122號11樓,115/04/24,121.532814,25.052326
83030727,新友數位科技股份有限公司,臺北市大安區新生南路3段54巷4號1樓,115/04/24,121.5337,25.020793
83051399,鼎升股份有限公司,臺北市信義區忠孝東路5段508號2樓之5,115/04/24,121.578755,25.041115
83055830,云桐科技有限公司,臺北市內湖區內湖路1段250號12樓,115/04/24,121.566732,25.081961
83149648,恆昕文創股份有限公司,臺北市松山區健康路152號3樓,115/04/24,121.557169,25.053405
83200124,台灣高原股份有限公司,臺北市中山區建國北路2段262號2樓,115/04/24,121.536642,25.061952
83211749,金仕達營造有限公司,臺北市文山區木柵路4段149巷15號,115/04/24,121.57462,24.999227
83213660,嘉盛企業股份有限公司,臺北市松山區民權東路3段191巷66號,115/04/24,121.545654,25.064506
83261206,東泰航運股份有限公司,臺北市中正區忠孝東路1段152號10樓之5,115/04/24,121.52592,25.04398
83267855,極麗科技股份有限公司,臺北市內湖區港墘路221巷41號7樓,115/04/24,121.575061,25.073311
83464716,創生醫電股份有限公司,臺北市松山區復興北路201號4樓之1,115/04/24,121.544334,25.055686
83469212,鈞興機電股份有限公司,臺北市大安區信義路3段106號4樓之3,115/04/24,121.538304,25.03328
83521863,鈞翔國際物流有限公司,臺北市中山區民生東路2段143號7樓,115/04/24,121.534548,25.05815
83533170,新豐光電股份有限公司,臺北市內湖區民權東路6段160號6樓,115/04/24,121.591874,25.068678
86489985,德瑞格股份有限公司,臺北市大同區承德路1段70之1號9樓,115/04/24,121.517211,25.052268
86510452,金寶山事業股份有限公司,臺北市中山區民權東路2段158號1樓,115/04/24,121.535073,25.062221
86708721,般門實業股份有限公司,臺北市大安區忠孝東路4段270號13樓之5,115/04/24,121.554847,25.041186
89395580,台中銀證券投資信託股份有限公司,臺北市中正區新生南路1段50號4樓,115/04/24,121.532583,25.042014
90083993,台灣超級鑑定股份有限公司,臺北市中山區長春路40號6樓之5,115/04/24,121.524998,25.054842
90102197,行遠股份有限公司,臺北市中正區懷寧街76號1樓,115/04/24,121.513988,25.04314
90157039,億鑫資產管理顧問股份有限公司,臺北市內湖區內湖路1段118號4樓,115/04/24,121.56328,25.083188
90323760,泓安投資股份有限公司,臺北市大安區仁愛路三段26號5樓,115/04/24,121.535746,25.037648
90368415,台灣若美科技股份有限公司,臺北市南港區園區街6之10號,115/04/24,121.613491,25.059373
90379139,逸緯投資股份有限公司,臺北市中山區民權西路20號7樓,115/04/24,121.521801,25.062601
90443152,皇均股份有限公司,臺北市松山區南京東路4段75號7樓,115/04/24,121.553449,25.051843
90475920,天惠開發投資有限公司,臺北市中正區漢口街1段85號4樓之4,115/04/24,121.511163,25.045272
90495968,立貝斯科技股份有限公司,臺北市中山區南京東路2段150號11樓,115/04/24,121.534199,25.051833
90516247,國際創新生醫技術研究有限公司,臺北市萬華區中華路1段106號8樓,115/04/24,121.508392,25.043975
90712655,但以理國際有限公司,臺北市中正區重慶南路1段57號10樓之17,115/04/24,121.51335,25.044671
91020271,錡鈺智能股份有限公司,臺北市內湖區新湖一路83號3樓,115/04/24,121.575547,25.058406
91075325,馬爾泰股份有限公司,臺北市大安區信義路2段230號6樓,115/04/24,121.531895,25.033429
93529793,生活管家股份有限公司,臺北市士林區社子街22巷19號,115/04/24,121.507097,25.08699
93546097,意識濃縮有限公司,臺北市中山區民生東路2段143號8樓,115/04/24,121.534548,25.05815
93576057,花生米有限公司,臺北市大安區信義路4段281號11樓,115/04/24,121.554798,25.033342
93581397,樽煌醫藥股份有限公司,臺北市大同區敦煌路68號,115/04/24,121.518401,25.075519
93583395,喬彬管理顧問有限公司,臺北市信義區吳興街118巷35弄3號1樓,115/04/24,121.560194,25.029288
93753546,正頡有限公司,臺北市信義區基隆路1段159號12樓之2,115/04/24,121.565183,25.04196
93765888,漢祐建設股份有限公司,臺北市中山區南京西路10號10樓,115/04/24,121.521541,25.052271
93777012,曜水晶微科技股份有限公司,臺北市中正區館前路2號12樓,115/04/24,121.514883,25.046367
93777293,章建興業有限公司,臺北市中山區新生北路3段19巷19號1樓,115/04/24,121.528429,25.064067
94086331,惠展企業管理顧問有限公司,臺北市中正區漢口街1段85號4樓之4,115/04/24,121.511163,25.045272
94092729,大和正實業有限公司,臺北市大安區仁愛路3段26號5樓,115/04/24,121.535746,25.037648
94092827,安塔瑞斯股份有限公司,臺北市內湖區內湖路1段91巷35弄66號1樓,115/04/24,121.561041,25.08696
94166926,祺麗國際有限公司,臺北市中山區林森北路67巷38號,115/04/24,121.525713,25.048324
94187942,承鑫綠能股份有限公司,臺北市大安區光復南路616號11樓,115/04/24,121.557291,25.03225
94268992,元益不動產有限公司,臺北市中正區武昌街1段77號8樓之1,115/04/24,121.509665,25.044232
94269845,關威資本股份有限公司,臺北市士林區中山北路6段157巷11號9樓之5,115/04/24,121.524117,25.106847
94271151,鈞播數位整合有限公司,臺北市大同區華陰街99號4樓,115/04/24,121.517351,25.049856
94854228,唯忠實業股份有限公司,臺北市大安區仁愛路4段68號8樓,115/04/24,121.547923,25.037474
95452593,益循投資股份有限公司,臺北市文山區羅斯福路6段146號15樓之7,115/04/24,121.540942,24.995854
96573906,抽寶股份有限公司,臺北市中正區南昌路2段47號1樓,115/04/24,121.520138,25.027718
96751887,諾詞有限公司,臺北市中山區民權東路2段206號5樓之2,115/04/24,121.53651,25.062204
96974748,麥克隆國際實業股份有限公司,臺北市士林區文昌路132號2樓,115/04/24,121.520849,25.097397
97316440,國堂有限公司,臺北市內湖區東湖路33巷18號1樓,115/04/24,121.613236,25.069597
97454153,凌暘股份有限公司,臺北市松山區南京東路5段296號9樓之1,115/04/24,121.567335,25.05111
108499,吉天助智能科技股份有限公司,臺北市中山區建國北路2段262號2樓,115/04/27,121.536642,25.061952
118308,太祥國際有限公司,臺北市中山區民生西路66巷17號,115/04/27,121.520843,25.057055
153310,凱登顧問有限公司,臺北市大安區敦化南路1段205號7樓之5,115/04/27,121.549259,25.042007
183102,天盛國際有限公司,臺北市信義區忠孝東路5段1之8號2樓,115/04/27,121.565175,25.041293
217222,灃鈺顧問有限公司,臺北市松山區南京東路3段285號10樓,115/04/27,121.545871,25.052012
234545,敬天洞地顧問有限公司,臺北市大同區民族西路193號6樓,115/04/27,121.514706,25.068735
1187159,銓伯企業有限公司,臺北市中山區中山北路2段96巷29號2樓,115/04/27,121.521508,25.059944
3591900,興隆貿易股份有限公司,臺北市中山區南京東路2段124號8樓,115/04/27,121.533325,25.051839
4467083,伍聯紙器股份有限公司,臺北市中山區民權東路2段88號1樓,115/04/27,121.531627,25.062336
9444032,台灣電鍍工業股份有限公司,臺北市大安區復興南路2段12巷13號1樓,115/04/27,121.542758,25.032858
12550232,台灣杰通股份有限公司,臺北市士林區芝玉路2段61巷3號,115/04/27,121.534792,25.111926
12939706,立石室內裝修設計工程股份有限公司,臺北市松山區復興北路1號14樓之4,115/04/27,121.544158,25.047968
12953615,台灣小森股份有限公司,臺北市信義區基隆路2段51號7樓,115/04/27,121.558531,25.030982
13091186,良友科技股份有限公司,臺北市中山區南京東路2段8號12樓之1,115/04/27,121.528464,25.051887
14040329,培克工業股份有限公司,臺北市中山區建國北路2段116巷7號1樓,115/04/27,121.53576,25.058882
14056715,法台化學股份有限公司,臺北市中山區民生東路3段2號4樓之3,115/04/27,121.537441,25.057684
15922263,臺北香料化學有限公司,臺北市大同區南京西路344巷39號,115/04/27,121.512246,25.052772
16089156,仁記投資股份有限公司,臺北市大同區承德路1段40號11樓,115/04/27,121.516893,25.051148
16159928,中國至紡成衣有限公司,臺北市內湖區瑞湖街103號2樓,115/04/27,121.576294,25.072482
16170254,伯慶股份有限公司,臺北市內湖區民權東路6段160號9樓之4,115/04/27,121.591874,25.068678
16282568,大葉國際投資股份有限公司,臺北市中山區中山北路1段85號7樓,115/04/27,121.5222,25.050567
16283638,卓洋財會管理顧問有限公司,臺北市中山區民生東路3段15號3樓,115/04/27,121.538177,25.058084
16431976,金佰利克拉克投資股份有限公司,臺北市信義區信義路5段8號9樓,115/04/27,121.560614,25.032831
16599897,立陽國際有限公司,臺北市文山區羅斯福路6段166巷1號8樓,115/04/27,121.540476,24.994847
20905187,頂茂國際股份有限公司,臺北市大安區忠孝東路4段233號6樓之10,115/04/27,121.553608,25.041654
20937842,忠孝實業股份有限公司,臺北市大安區忠孝東路4段201號5、6樓,115/04/27,121.551773,25.041678
22389217,林晉工業股份有限公司,臺北市中山區長安東路2段63號5樓之2,115/04/27,121.533659,25.048542
23457212,勝和冷凍有限公司,臺北市大同區迪化街1段146號1樓,115/04/27,121.509686,25.057608
23614450,迪悌資訊顧問股份有限公司,臺北市中山區中山北路2段106之2號11樓,115/04/27,121.522735,25.060199
23724230,天心資訊開發股份有限公司,臺北市信義區東興路51號10樓,115/04/27,121.566399,25.04765
23754590,啟發證券投資顧問股份有限公司,臺北市中正區忠孝西路1段100號9樓、102號9樓,115/04/27,121.512707,25.047153
24023566,同芳毛刷股份有限公司,臺北市內湖區新明路87號,115/04/27,121.590618,25.06003
24330109,大覲建設股份有限公司,臺北市松山區敦化南路1段102號12樓,115/04/27,121.548535,25.046106
24337834,佳朋保險經紀人股份有限公司,臺北市松山區慶城街28號9樓,115/04/27,121.546099,25.054033
24349557,基石廣告事業股份有限公司,臺北市大安區忠孝東路4段224號3樓,115/04/27,121.55363,25.041212
24452643,殷菲科技股份有限公司,臺北市中山區南京西路1之1號7樓,115/04/27,121.521814,25.052534
24469905,雲山事業股份有限公司,臺北市松山區八德路4段307號2樓,115/04/27,121.566595,25.049202
24496430,唐吉室內裝修設計工程有限公司,臺北市大安區信義路4段281號11樓,115/04/27,121.554798,25.033342
24496776,台灣鐵人三項股份有限公司,臺北市大安區復興南路2段125巷28號1樓,115/04/27,121.545395,25.029108
24536968,嘉衡股份有限公司,臺北市松山區復興北路99號6樓之1,115/04/27,121.54428,25.052848
24538564,十創貿易有限公司,臺北市信義區基隆路1段155號7樓,115/04/27,121.565336,25.042216
24540267,藍新資訊股份有限公司,臺北市內湖區行忠路42號2樓,115/04/27,121.577781,25.065332
24545848,翔逵有限公司,臺北市中山區雙城街18巷3號1樓,115/04/27,121.523923,25.065469
24549062,家庭雲端股份有限公司,臺北市中山區龍江路345巷14號1樓,115/04/27,121.541697,25.063286
24573739,延勝股份有限公司,臺北市松山區復興北路99號6樓之1,115/04/27,121.54428,25.052848
24738697,亞星通股份有限公司,臺北市松山區八德路3段34號13樓,115/04/27,121.551941,25.048065
24745938,皓勝投資股份有限公司,臺北市中山區復興北路48號7樓,115/04/27,121.54376,25.049537
24765309,銀泰投資股份有限公司,臺北市大安區新生南路3段2號6樓之3,115/04/27,121.53463,25.025779
24949314,蘄羏投資有限公司,臺北市大安區和平東路1段55巷1弄6號19樓,115/04/27,121.524676,25.027441
25009669,定興科技股份有限公司,臺北市松山區民生東路5段36巷4弄31號4樓,115/04/27,121.558572,25.057945
25101666,雲矩智慧股份有限公司,臺北市中正區杭州南路1段23號9樓之3,115/04/27,121.526463,25.042255
25104988,浩航實業股份有限公司,臺北市大安區忠孝東路4段71之5號6樓,115/04/27,121.546856,25.041864
25110031,典熙國際有限公司,臺北市大安區忠孝東路4段183號13樓之2,115/04/27,121.550901,25.041689
25122901,樂富社會企業股份有限公司,臺北市信義區光復南路495號5樓,115/04/27,121.557885,25.03246
27359304,統一多拿滋股份有限公司,臺北市松山區東興路8號8樓,115/04/27,121.565188,25.050298
27703334,上軒能源開發股份有限公司,臺北市松山區復興南路1段43號6樓,115/04/27,121.544088,25.045648
27725479,富溢服飾有限公司,臺北市士林區天母北路87巷2弄6號2樓,115/04/27,121.527027,25.123024
27769969,翰揚資產管理股份有限公司,臺北市大安區敦化南路1段306號8樓之1,115/04/27,121.548451,25.035717
27850905,翔鳳投資股份有限公司,臺北市中山區民生東路1段51號10樓,115/04/27,121.526242,25.058197
27954198,優位設計股份有限公司,臺北市大安區敦化南路1段312號,115/04/27,121.548409,25.035571
27982292,九鉅國際貿易有限公司,臺北市大安區忠孝東路4段148號5樓之1,115/04/27,121.54991,25.041298
28229168,夏耘股份有限公司,臺北市松山區南京東路5段48號8樓,115/04/27,121.559901,25.051299
28479427,常德建設股份有限公司,臺北市大同區華陰街91號2樓,115/04/27,121.517557,25.049806
28479685,寶嘉聯合股份有限公司,臺北市內湖區民善街70號,115/04/27,121.575737,25.059149
28672534,大岳貿易股份有限公司,臺北市中正區臨沂街3巷11號1樓,115/04/27,121.531526,25.043348
28684927,凌揚國際投資有限公司,臺北市大同區迪化街1段272號1樓,115/04/27,121.509259,25.060821
28833927,華藝牙技企業有限公司,臺北市中山區松江路317號6樓,115/04/27,121.533416,25.062141
28837901,天心資訊開發股份有限公司台中分公司,臺中市北區崇德路1段631號5樓1之1,115/04/27,120.684707,24.167556
28846232,前勁投資有限公司,臺北市內湖區新湖三路275號2樓,115/04/27,121.58266,25.066023
28860971,屹萬貿易股份有限公司,臺北市大安區信義路4段181之2號、183號,115/04/27,121.55074,25.033653
28905718,采豐投資股份有限公司,臺北市信義區信義路4段415號6樓之5,115/04/27,121.559235,25.033304
28961181,茂業國際生化科技有限公司,臺北市大同區涼州街6號地下樓之1,115/04/27,121.514132,25.060748
29031501,台灣拓人教育事業股份有限公司,臺北市松山區南京東路4段126號9樓,115/04/27,121.555364,25.051373
29057419,和盟電子商務股份有限公司,臺北市中山區南京東路2段72號9樓,115/04/27,121.530591,25.051863
42611263,大川百將有限公司,臺北市萬華區雙園街18巷2號1樓,115/04/27,121.494439,25.029319
42631021,塑億創新股份有限公司,臺北市中山區新生北路2段38號4樓之3,115/04/27,121.527265,25.054525
42656492,鴻翊國際有限公司,臺北市中正區青島東路4之8號,115/04/27,121.521652,25.043623
42841005,芙彤園股份有限公司,臺北市中正區羅斯福路2段11號3樓,115/04/27,121.521567,25.028608
42865723,泰利斯建設有限公司,臺北市中正區漢口街1段110號9樓之13,115/04/27,121.511,25.045092
42866510,永心資產管理有限公司,臺北市松山區南京東路4段164號6樓之1,115/04/27,121.556691,25.051375
43704710,大才企業股份有限公司,臺北市北投區大業路166號6樓,115/04/27,121.49907,25.125288
43942804,杰論顧問有限公司,臺北市大安區忠孝東路4段124之1號2樓,115/04/27,121.547518,25.041202
44921757,鴻益企業股份有限公司,臺北市南港區向陽路162巷102號11樓,115/04/27,121.59773,25.056601
50775247,盤古旅館管理顧問有限公司,臺北市中山區長春路22之1號5樓,115/04/27,121.524102,25.054843
50785006,楠弘國際有限公司,臺北市中正區仁愛路2段98號,115/04/27,121.531863,25.037994
50846242,雲略國際物流股份有限公司,臺北市松山區南京東路5段230號7樓之8,115/04/27,121.565682,25.051176
50880374,恆居投資有限公司,臺北市中山區長安東路2段52號3樓,115/04/27,121.53254,25.048359
50899367,岩寬生醫股份有限公司,臺北市信義區信義路4段415號14樓之2,115/04/27,121.559235,25.033304
52203456,醫創科技股份有限公司,臺北市松山區八德路2段441號9樓,115/04/27,121.547045,25.048309
52433416,銓勁創新股份有限公司,臺北市中山區中山北路3段26號8樓,115/04/27,121.522037,25.065141
52613156,台灣明治食品股份有限公司,臺北市松山區八德路4段760號4樓之1,115/04/27,121.579153,25.050151
52682580,恆聚科技有限公司,臺北市松山區長春路343號地下,115/04/27,121.545117,25.054675
52704228,峰儀科技股份有限公司,臺北市中山區松江路162號5樓,115/04/27,121.53287,25.055377
52805318,凱聲影藝事業有限公司,臺北市大安區忠孝東路4段290號10樓,115/04/27,121.555868,25.041162
52903704,仁浦科技有限公司,臺北市中山區松江街520號,115/04/27,121.533022,25.066286
53081728,元運材料科技股份有限公司,臺北市大安區敦化南路2段65號12樓,115/04/27,121.549145,25.030791
53088270,台灣星崎股份有限公司,臺北市大安區敦化南路1段337號5樓,115/04/27,121.549192,25.033743
53104052,翔岳投資股份有限公司,臺北市信義區永吉路125號2樓,115/04/27,121.570257,25.045815
53122930,登美有限公司,臺北市大安區新生南路3段4號14樓,115/04/27,121.534604,25.025575
53531745,德煌生醫科技股份有限公司,臺北市大同區長安西路88號4樓,115/04/27,121.519029,25.050341
53763673,來毅數位科技股份有限公司,臺北市南港區昆陽街16號17樓,115/04/27,121.592285,25.053455
53909831,約書亞國際事業有限公司,臺北市信義區忠孝東路5段482號9樓之8,115/04/27,121.577997,25.040597
53918923,吉士華康有限公司,臺北市萬華區中華路2段416巷68號,115/04/27,121.503911,25.027113
53939687,弘程建設股份有限公司,臺北市中山區南京東路1段46號10樓,115/04/27,121.52443,25.05196
54151813,誠穩投資有限公司,臺北市中山區松江路148號7樓,115/04/27,121.532839,25.05383
54157160,輔宏股份有限公司,臺北市大安區忠孝東路4段148號5樓之1,115/04/27,121.54991,25.041298
54166479,三采老茶藝品有限公司,臺北市松山區敦化南路1段102號12樓,115/04/27,121.548535,25.046106
54170522,滿滿額娛樂股份有限公司,臺北市松山區八德路4段277號4樓,115/04/27,121.565731,25.049113
54178475,台灣島津科學儀器股份有限公司,臺北市信義區東興路37號11樓,115/04/27,121.566306,25.047986
54184217,興達柴油噴射器有限公司,臺北市萬華區環河南路3段183號1樓,115/04/27,121.491998,25.022179
54350600,立邁投資有限公司,臺北市中山區明水路688之1號3樓,115/04/27,121.551208,25.084137
54369002,群贏實業股份有限公司,臺北市中山區民權東路2段135巷29弄11號7樓,115/04/27,121.535659,25.064291
54688168,洪石碖有限公司,臺北市大安區敦化南路1段219號2樓,115/04/27,121.54924,25.041038
55697468,永樂開發投資股份有限公司,臺北市松山區慶城街28號地下1樓之1,115/04/27,121.546099,25.054033
55754853,如冠有限公司,臺北市中山區錦西街11號1樓,115/04/27,121.521297,25.060423
55767230,開拓邊疆股份有限公司,臺北市大同區承德路1段40號11樓,115/04/27,121.516893,25.051148
55781845,伊斯酷軟體科技股份有限公司,臺北市內湖區瑞光路335號6樓,115/04/27,121.575081,25.077407
55826717,環安家居股份有限公司,臺北市大安區富陽街107號2樓,115/04/27,121.556804,25.019717
55855634,凱鐽工程設計有限公司,臺北市松山區南京東路5段234號16樓之7,115/04/27,121.565948,25.051165
60307280,潤柏管理顧問股份有限公司,臺北市大安區復興南路2段218號7樓之8,115/04/27,121.543222,25.026336
60307296,泓硯投資有限公司,臺北市大安區復興南路2段218號7樓之8,115/04/27,121.543222,25.026336
60331438,利米諾有限公司,臺北市內湖區南京東路6段200之1號1樓,115/04/27,121.580481,25.056014
60342028,創宇國際企業有限公司,臺北市大同區甘谷街26號5樓,115/04/27,121.510876,25.052772
60350217,瞬熠生技股份有限公司,臺北市大安區敦化南路1段205號2樓之5,115/04/27,121.549259,25.042007
60469806,小野獸有限公司,臺北市內湖區民權東路6段123巷34弄23號,115/04/27,121.592207,25.070506
60489351,尹嶺客有限公司,臺北市大同區重慶北路2段47號1樓,115/04/27,121.514285,25.055257
60492519,延世科醫股份有限公司,臺北市大安區敦化南路1段205號2樓之8,115/04/27,121.549259,25.042007
60543799,宇知人工智慧股份有限公司,臺北市南港區三重路19之13號4樓,115/04/27,121.613229,25.058551
60561389,易樂維股份有限公司,臺北市中山區松江路64巷10之2號3樓,115/04/27,121.531982,25.04896
60594369,我們的品牌研究室有限公司,臺北市松山區南京東路4段163號5樓,115/04/27,121.555871,25.051784
60601657,淨勤有限公司,臺北市松山區復興北路1號10樓,115/04/27,121.544158,25.047968
60606442,歆辰顧問有限公司,臺北市中山區民生東路3段3號8樓,115/04/27,121.53756,25.058077
60681429,漾澤文創股份有限公司,臺北市松山區南京東路5段66巷22弄26號,115/04/27,121.559842,25.049218
60686487,達益投資有限公司,臺北市北投區中央南路2段36之2號3樓,115/04/27,121.500084,25.124655
60725637,炘躍工程顧問股份有限公司,臺北市中山區南京東路2段150號7樓,115/04/27,121.534199,25.051833
60775256,員知富消費國際股份有限公司,臺北市中正區忠孝西路1段50號25樓之7,115/04/27,121.515823,25.046303
60788702,吉翔光電股份有限公司,臺北市中山區南京東路2段172號6樓,115/04/27,121.534673,25.051831
62188253,克拉戲客股份有限公司台北大巨蛋分公司,臺北市信義區光復南路105號地下一層,115/04/27,121.558441,25.0444
65667409,華娃娃文創有限公司,臺北市松山區南京東路4段11號4樓,115/04/27,121.549798,25.051919
70362666,台灣凡賽斯股份有限公司,臺北市中山區中山北路2段44號12樓,115/04/27,121.522507,25.055199
